loja;caiu;voltou;tempo
"CENTRAL AGUIAR";"10/04/2024 14:03:17";"10/04/2024 14:03:48";0
"CENTRAL AGUIAR";"10/04/2024 14:07:16";"10/04/2024 14:07:47";0
"CENTRAL AGUIAR";"10/04/2024 14:11:16";"10/04/2024 14:11:48";0
"CENTRAL AGUIAR";"10/04/2024 14:15:16";"10/04/2024 14:15:47";0
"CENTRAL AGUIAR";"10/04/2024 14:19:17";"10/04/2024 14:19:48";0
"CENTRAL AGUIAR";"10/04/2024 14:20:46";"10/04/2024 14:21:16";1
"CENTRAL AGUIAR";"10/04/2024 14:23:16";"10/04/2024 14:23:47";0
"CENTRAL AGUIAR";"10/04/2024 14:27:16";"10/04/2024 14:27:47";0
"CENTRAL AGUIAR";"10/04/2024 14:31:16";"10/04/2024 14:31:48";0
"CENTRAL AGUIAR";"10/04/2024 14:35:16";"10/04/2024 14:35:47";0
"CENTRAL AGUIAR";"10/04/2024 14:39:17";"10/04/2024 14:39:47";0
"CENTRAL AGUIAR";"10/04/2024 14:43:17";"10/04/2024 14:43:47";0
"CENTRAL AGUIAR";"10/04/2024 14:47:17";"10/04/2024 14:47:47";0
"CENTRAL AGUIAR";"10/04/2024 14:48:47";"10/04/2024 14:49:17";1
"CENTRAL AGUIAR";"10/04/2024 14:51:17";"10/04/2024 14:51:47";0
"CENTRAL AGUIAR";"10/04/2024 14:55:17";"10/04/2024 14:55:47";0
"CENTRAL AGUIAR";"10/04/2024 14:59:17";"10/04/2024 14:59:47";0
"CENTRAL AGUIAR";"10/04/2024 15:03:17";"10/04/2024 15:03:48";0
"CENTRAL AGUIAR";"10/04/2024 15:04:47";"10/04/2024 15:05:17";1
"CENTRAL AGUIAR";"10/04/2024 15:07:17";"10/04/2024 15:07:47";0
"CENTRAL AGUIAR";"10/04/2024 15:11:17";"10/04/2024 15:11:48";0
"CENTRAL AGUIAR";"10/04/2024 15:15:17";"10/04/2024 15:15:48";0
"CENTRAL AGUIAR";"10/04/2024 15:19:18";"10/04/2024 15:19:48";0
"CENTRAL AGUIAR";"10/04/2024 15:20:47";"10/04/2024 15:21:17";1
"CENTRAL AGUIAR";"10/04/2024 15:23:18";"10/04/2024 15:23:48";0
"CENTRAL AGUIAR";"10/04/2024 15:27:18";"10/04/2024 15:27:47";0
"CENTRAL AGUIAR";"10/04/2024 15:31:17";"10/04/2024 15:31:48";0
"CENTRAL AGUIAR";"10/04/2024 15:32:18";"10/04/2024 15:32:48";0
"CENTRAL AGUIAR";"10/04/2024 15:36:18";"10/04/2024 15:36:48";0
"CENTRAL AGUIAR";"10/04/2024 15:40:18";"10/04/2024 15:40:48";0
"CENTRAL AGUIAR";"10/04/2024 15:44:18";"10/04/2024 15:44:48";0
"CENTRAL AGUIAR";"10/04/2024 15:48:18";"10/04/2024 15:48:48";0
"CENTRAL AGUIAR";"10/04/2024 15:52:18";"10/04/2024 15:52:48";0
"CENTRAL AGUIAR";"10/04/2024 15:56:18";"10/04/2024 15:56:48";0
"CENTRAL AGUIAR";"10/04/2024 16:00:18";"10/04/2024 16:00:48";0
"CENTRAL AGUIAR";"10/04/2024 16:04:18";"10/04/2024 16:04:48";0
"CENTRAL AGUIAR";"10/04/2024 16:05:48";"10/04/2024 16:06:18";1
"CENTRAL AGUIAR";"10/04/2024 16:08:18";"10/04/2024 16:08:48";0
"CENTRAL AGUIAR";"10/04/2024 16:12:18";"10/04/2024 16:12:48";0
"CENTRAL AGUIAR";"10/04/2024 16:16:18";"10/04/2024 16:16:48";0
"CENTRAL AGUIAR";"10/04/2024 16:20:19";"10/04/2024 16:20:49";0
"CENTRAL AGUIAR";"10/04/2024 16:24:18";"10/04/2024 16:24:48";0
"CENTRAL AGUIAR";"10/04/2024 16:28:18";"10/04/2024 16:28:49";0
"CENTRAL AGUIAR";"10/04/2024 16:32:18";"10/04/2024 16:32:48";0
"CENTRAL AGUIAR";"10/04/2024 16:36:19";"10/04/2024 16:36:49";0
"CENTRAL AGUIAR";"10/04/2024 16:37:48";"10/04/2024 16:38:18";1
"CENTRAL AGUIAR";"10/04/2024 16:40:19";"10/04/2024 16:40:49";0
"CENTRAL AGUIAR";"10/04/2024 16:44:19";"10/04/2024 16:44:49";0
"CENTRAL AGUIAR";"10/04/2024 16:51:19";"10/04/2024 16:51:49";0
"CENTRAL AGUIAR";"10/04/2024 16:55:19";"10/04/2024 16:55:49";0
"CENTRAL AGUIAR";"10/04/2024 16:59:19";"10/04/2024 16:59:49";0
"CENTRAL AGUIAR";"10/04/2024 17:04:19";"10/04/2024 17:04:49";0
"CENTRAL AGUIAR";"10/04/2024 17:08:20";"10/04/2024 17:08:50";0
"CENTRAL AGUIAR";"10/04/2024 17:12:19";"10/04/2024 17:12:49";0
"CENTRAL AGUIAR";"10/04/2024 17:16:19";"10/04/2024 17:16:49";0
"CENTRAL AGUIAR";"10/04/2024 17:20:19";"10/04/2024 17:20:49";0
"CENTRAL AGUIAR";"10/04/2024 17:21:49";"10/04/2024 17:22:19";1
"CENTRAL AGUIAR";"10/04/2024 17:24:19";"10/04/2024 17:24:49";0
"CENTRAL AGUIAR";"10/04/2024 17:28:19";"10/04/2024 17:28:49";0
"CENTRAL AGUIAR";"10/04/2024 17:32:20";"10/04/2024 17:32:50";0
"CENTRAL AGUIAR";"10/04/2024 17:36:20";"10/04/2024 17:36:50";0
"CENTRAL AGUIAR";"10/04/2024 17:40:20";"10/04/2024 17:40:50";0
"CENTRAL AGUIAR";"10/04/2024 17:44:20";"10/04/2024 17:44:50";0
"CENTRAL AGUIAR";"10/04/2024 17:48:20";"10/04/2024 17:48:50";0
"CENTRAL AGUIAR";"10/04/2024 17:52:20";"10/04/2024 17:52:50";0
"CENTRAL AGUIAR";"10/04/2024 17:56:20";"10/04/2024 17:56:50";0
"CENTRAL AGUIAR";"11/04/2024 09:09:35";"11/04/2024 09:10:05";1
"CENTRAL AGUIAR";"11/04/2024 09:38:35";"11/04/2024 09:39:05";1
"CENTRAL AGUIAR";"11/04/2024 09:42:36";"11/04/2024 09:43:06";1
"CENTRAL AGUIAR";"11/04/2024 09:46:36";"11/04/2024 09:47:06";1
"CENTRAL AGUIAR";"11/04/2024 09:50:36";"11/04/2024 09:51:06";1
"CENTRAL AGUIAR";"11/04/2024 09:54:36";"11/04/2024 09:55:06";1
"CENTRAL AGUIAR";"11/04/2024 09:58:36";"11/04/2024 09:59:06";1
"CENTRAL AGUIAR";"11/04/2024 10:18:37";"11/04/2024 10:19:07";1
"CENTRAL AGUIAR";"11/04/2024 10:35:37";"11/04/2024 10:36:07";1
"CENTRAL AGUIAR";"11/04/2024 10:39:37";"11/04/2024 10:40:07";1
"CENTRAL AGUIAR";"11/04/2024 10:43:37";"11/04/2024 10:44:07";1
"CENTRAL AGUIAR";"11/04/2024 10:55:38";"11/04/2024 10:56:08";1
"CENTRAL AGUIAR";"11/04/2024 11:12:38";"11/04/2024 11:13:08";1
"CENTRAL AGUIAR";"11/04/2024 11:16:38";"11/04/2024 11:17:08";1
"CENTRAL AGUIAR";"11/04/2024 11:20:38";"11/04/2024 11:21:08";1
"CENTRAL AGUIAR";"11/04/2024 12:06:39";"11/04/2024 12:07:09";1
"CENTRAL AGUIAR";"11/04/2024 12:26:39";"11/04/2024 12:27:09";1
"CENTRAL AGUIAR";"11/04/2024 12:30:40";"11/04/2024 12:31:10";1
"CENTRAL AGUIAR";"11/04/2024 12:46:41";"11/04/2024 12:47:10";1
"CENTRAL AGUIAR";"11/04/2024 12:50:41";"11/04/2024 12:51:10";1
"CENTRAL AGUIAR";"11/04/2024 12:58:41";"11/04/2024 12:59:11";1
"CENTRAL AGUIAR";"11/04/2024 13:05:11";"11/04/2024 13:05:43";0
"CENTRAL AGUIAR";"11/04/2024 13:30:13";"11/04/2024 13:30:44";0
"CENTRAL AGUIAR";"11/04/2024 13:34:13";"11/04/2024 13:34:43";0
"CENTRAL AGUIAR";"11/04/2024 13:39:13";"11/04/2024 13:39:44";0
"CENTRAL AGUIAR";"11/04/2024 13:43:14";"11/04/2024 13:43:44";0
"CENTRAL AGUIAR";"11/04/2024 13:47:14";"11/04/2024 13:47:44";0
"CENTRAL AGUIAR";"11/04/2024 13:48:43";"11/04/2024 13:49:13";1
"CENTRAL AGUIAR";"11/04/2024 13:51:14";"11/04/2024 13:51:44";0
"CENTRAL AGUIAR";"11/04/2024 13:55:14";"11/04/2024 13:55:44";0
"CENTRAL AGUIAR";"11/04/2024 13:59:14";"11/04/2024 13:59:44";0
"CENTRAL AGUIAR";"11/04/2024 14:03:14";"11/04/2024 14:03:44";0
"CENTRAL AGUIAR";"11/04/2024 14:07:14";"11/04/2024 14:07:44";0
"CENTRAL AGUIAR";"11/04/2024 14:11:14";"11/04/2024 14:11:44";0
"CENTRAL AGUIAR";"11/04/2024 14:15:14";"11/04/2024 14:15:44";0
"CENTRAL AGUIAR";"11/04/2024 14:19:14";"11/04/2024 14:19:44";0
"CENTRAL AGUIAR";"11/04/2024 14:23:14";"11/04/2024 14:23:44";0
"CENTRAL AGUIAR";"11/04/2024 14:28:14";"11/04/2024 14:28:44";0
"CENTRAL AGUIAR";"11/04/2024 14:32:14";"11/04/2024 14:32:44";0
"CENTRAL AGUIAR";"11/04/2024 14:36:14";"11/04/2024 14:36:44";0
"CENTRAL AGUIAR";"11/04/2024 14:41:15";"11/04/2024 14:41:45";0
"CENTRAL AGUIAR";"11/04/2024 14:45:15";"11/04/2024 14:45:45";0
"CENTRAL AGUIAR";"11/04/2024 14:49:15";"11/04/2024 14:49:45";0
"CENTRAL AGUIAR";"11/04/2024 14:53:15";"11/04/2024 14:53:45";0
"CENTRAL AGUIAR";"11/04/2024 14:57:15";"11/04/2024 14:57:45";0
"CENTRAL AGUIAR";"11/04/2024 15:01:15";"11/04/2024 15:01:45";0
"CENTRAL AGUIAR";"11/04/2024 15:05:30";"11/04/2024 15:06:00";1
"CENTRAL AGUIAR";"11/04/2024 15:06:59";"11/04/2024 15:07:29";1
"CENTRAL AGUIAR";"11/04/2024 15:11:59";"11/04/2024 15:12:29";1
"CENTRAL AGUIAR";"11/04/2024 15:16:00";"11/04/2024 15:16:29";0
"CENTRAL AGUIAR";"11/04/2024 15:20:00";"11/04/2024 15:20:30";0
"CENTRAL AGUIAR";"11/04/2024 15:25:00";"11/04/2024 15:27:16";2
"CENTRAL AGUIAR";"11/04/2024 15:28:45";"11/04/2024 15:29:15";1
"CENTRAL AGUIAR";"11/04/2024 15:32:45";"11/04/2024 15:33:15";1
"CENTRAL AGUIAR";"11/04/2024 15:33:46";"11/04/2024 15:34:16";1
"CENTRAL AGUIAR";"11/04/2024 15:37:45";"11/04/2024 15:38:15";1
"CENTRAL AGUIAR";"11/04/2024 15:41:45";"11/04/2024 15:42:15";1
"CENTRAL AGUIAR";"11/04/2024 15:45:45";"11/04/2024 15:46:15";1
"CENTRAL AGUIAR";"11/04/2024 15:49:46";"11/04/2024 15:50:16";1
"CENTRAL AGUIAR";"11/04/2024 15:53:46";"11/04/2024 15:54:16";1
"CENTRAL AGUIAR";"11/04/2024 16:05:46";"11/04/2024 16:06:16";1
"CENTRAL AGUIAR";"11/04/2024 16:09:46";"11/04/2024 16:10:16";1
"CENTRAL AGUIAR";"11/04/2024 16:13:46";"11/04/2024 16:14:16";1
"CENTRAL AGUIAR";"11/04/2024 16:17:47";"11/04/2024 16:18:17";1
"CENTRAL AGUIAR";"11/04/2024 16:21:46";"11/04/2024 16:22:16";1
"CENTRAL AGUIAR";"11/04/2024 16:26:47";"11/04/2024 16:27:17";1
"CENTRAL AGUIAR";"11/04/2024 16:31:47";"11/04/2024 16:32:17";1
"CENTRAL AGUIAR";"11/04/2024 16:35:47";"11/04/2024 16:36:17";1
"CENTRAL AGUIAR";"11/04/2024 16:39:47";"11/04/2024 16:40:17";1
"CENTRAL AGUIAR";"11/04/2024 16:43:47";"11/04/2024 16:44:17";1
"CENTRAL AGUIAR";"11/04/2024 16:55:47";"11/04/2024 16:56:17";1
"CENTRAL AGUIAR";"11/04/2024 16:59:47";"11/04/2024 17:00:17";1
"CENTRAL AGUIAR";"11/04/2024 17:03:47";"11/04/2024 17:04:17";1
"CENTRAL AGUIAR";"11/04/2024 17:07:47";"11/04/2024 17:08:17";1
"CENTRAL AGUIAR";"11/04/2024 17:15:48";"11/04/2024 17:16:17";1
"CENTRAL AGUIAR";"11/04/2024 17:19:48";"11/04/2024 17:20:18";1
"CENTRAL AGUIAR";"11/04/2024 17:23:48";"11/04/2024 17:24:18";1
"CENTRAL AGUIAR";"11/04/2024 17:28:48";"11/04/2024 17:29:18";1
"CENTRAL AGUIAR";"11/04/2024 17:32:48";"11/04/2024 17:33:18";1
"CENTRAL AGUIAR";"11/04/2024 17:36:48";"11/04/2024 17:37:18";1
"CENTRAL AGUIAR";"11/04/2024 17:40:48";"11/04/2024 17:41:18";1
"CENTRAL AGUIAR";"11/04/2024 17:43:49";"11/04/2024 17:44:19";1
"CENTRAL AGUIAR";"11/04/2024 17:44:48";"11/04/2024 17:45:18";1
"CENTRAL AGUIAR";"11/04/2024 17:45:49";"11/04/2024 17:46:18";1
"CENTRAL AGUIAR";"11/04/2024 17:48:48";"11/04/2024 17:49:18";1
"CENTRAL AGUIAR";"11/04/2024 17:52:48";"11/04/2024 17:53:18";1
"CENTRAL AGUIAR";"11/04/2024 17:56:48";"11/04/2024 17:57:18";1
"CENTRAL AGUIAR";"12/04/2024 08:59:36";"12/04/2024 09:00:06";1
"CENTRAL AGUIAR";"12/04/2024 09:03:36";"12/04/2024 09:04:06";1
"CENTRAL AGUIAR";"12/04/2024 09:07:36";"12/04/2024 09:08:06";1
"CENTRAL AGUIAR";"12/04/2024 09:11:36";"12/04/2024 09:12:06";1
"CENTRAL AGUIAR";"12/04/2024 09:15:36";"12/04/2024 09:16:06";1
"CENTRAL AGUIAR";"12/04/2024 09:23:36";"12/04/2024 09:24:06";1
"CENTRAL AGUIAR";"12/04/2024 09:24:37";"12/04/2024 09:25:07";1
"CENTRAL AGUIAR";"12/04/2024 09:28:37";"12/04/2024 09:29:07";1
"CENTRAL AGUIAR";"12/04/2024 09:32:36";"12/04/2024 09:33:06";1
"CENTRAL AGUIAR";"12/04/2024 09:37:37";"12/04/2024 09:38:07";1
"CENTRAL AGUIAR";"12/04/2024 09:41:37";"12/04/2024 09:42:07";1
"CENTRAL AGUIAR";"12/04/2024 09:45:37";"12/04/2024 09:46:07";1
"CENTRAL AGUIAR";"12/04/2024 09:49:37";"12/04/2024 09:50:07";1
"CENTRAL AGUIAR";"12/04/2024 09:53:37";"12/04/2024 09:54:07";1
"CENTRAL AGUIAR";"12/04/2024 09:57:37";"12/04/2024 09:58:07";1
"CENTRAL AGUIAR";"12/04/2024 10:01:37";"12/04/2024 10:02:07";1
"CENTRAL AGUIAR";"12/04/2024 10:05:37";"12/04/2024 10:06:08";1
"CENTRAL AGUIAR";"12/04/2024 10:09:37";"12/04/2024 10:10:07";1
"CENTRAL AGUIAR";"12/04/2024 10:13:37";"12/04/2024 10:14:07";1
"CENTRAL AGUIAR";"12/04/2024 10:17:38";"12/04/2024 10:18:08";1
"CENTRAL AGUIAR";"12/04/2024 10:21:38";"12/04/2024 10:22:08";1
"CENTRAL AGUIAR";"12/04/2024 10:25:38";"12/04/2024 10:26:08";1
"CENTRAL AGUIAR";"12/04/2024 10:29:38";"12/04/2024 10:30:08";1
"CENTRAL AGUIAR";"12/04/2024 10:33:38";"12/04/2024 10:34:08";1
"CENTRAL AGUIAR";"12/04/2024 10:38:38";"12/04/2024 10:39:08";1
"CENTRAL AGUIAR";"12/04/2024 10:43:38";"12/04/2024 10:44:08";1
"CENTRAL AGUIAR";"12/04/2024 10:47:38";"12/04/2024 10:48:08";1
"CENTRAL AGUIAR";"12/04/2024 10:51:38";"12/04/2024 10:52:08";1
"CENTRAL AGUIAR";"12/04/2024 10:55:38";"12/04/2024 10:56:08";1
"CENTRAL AGUIAR";"12/04/2024 10:59:39";"12/04/2024 11:00:09";1
"CENTRAL AGUIAR";"12/04/2024 11:03:38";"12/04/2024 11:04:08";1
"CENTRAL AGUIAR";"12/04/2024 11:07:39";"12/04/2024 11:08:09";1
"CENTRAL AGUIAR";"12/04/2024 11:11:39";"12/04/2024 11:12:09";1
"CENTRAL AGUIAR";"12/04/2024 11:15:39";"12/04/2024 11:16:09";1
"CENTRAL AGUIAR";"12/04/2024 11:19:39";"12/04/2024 11:20:09";1
"CENTRAL AGUIAR";"12/04/2024 11:23:39";"12/04/2024 11:24:09";1
"CENTRAL AGUIAR";"12/04/2024 11:27:39";"12/04/2024 11:28:09";1
"CENTRAL AGUIAR";"12/04/2024 11:31:39";"12/04/2024 11:32:09";1
"CENTRAL AGUIAR";"12/04/2024 11:35:39";"12/04/2024 11:36:09";1
"CENTRAL AGUIAR";"12/04/2024 11:39:39";"12/04/2024 11:40:09";1
"CENTRAL AGUIAR";"12/04/2024 11:43:39";"12/04/2024 11:44:09";1
"CENTRAL AGUIAR";"12/04/2024 11:47:40";"12/04/2024 11:48:10";1
"CENTRAL AGUIAR";"12/04/2024 11:51:40";"12/04/2024 11:52:10";1
"CENTRAL AGUIAR";"12/04/2024 11:55:40";"12/04/2024 11:56:10";1
"CENTRAL AGUIAR";"12/04/2024 11:56:40";"12/04/2024 11:57:10";1
"CENTRAL AGUIAR";"12/04/2024 12:02:40";"12/04/2024 12:03:10";1
"CENTRAL AGUIAR";"12/04/2024 12:06:40";"12/04/2024 12:07:10";1
"CENTRAL AGUIAR";"12/04/2024 12:11:40";"12/04/2024 12:12:10";1
"CENTRAL AGUIAR";"12/04/2024 12:15:40";"12/04/2024 12:16:10";1
"CENTRAL AGUIAR";"12/04/2024 12:19:40";"12/04/2024 12:20:10";1
"CENTRAL AGUIAR";"12/04/2024 12:23:41";"12/04/2024 12:24:10";1
"CENTRAL AGUIAR";"12/04/2024 12:27:40";"12/04/2024 12:28:10";1
"CENTRAL AGUIAR";"12/04/2024 12:31:40";"12/04/2024 12:33:54";2
"CENTRAL AGUIAR";"12/04/2024 12:37:24";"12/04/2024 12:38:53";1
"CENTRAL AGUIAR";"12/04/2024 12:42:24";"12/04/2024 12:43:53";1
"CENTRAL AGUIAR";"12/04/2024 12:50:23";"12/04/2024 12:50:53";0
"CENTRAL AGUIAR";"12/04/2024 12:54:23";"12/04/2024 12:54:53";0
"CENTRAL AGUIAR";"12/04/2024 12:58:23";"12/04/2024 12:58:53";0
"CENTRAL AGUIAR";"12/04/2024 13:02:23";"12/04/2024 13:02:53";0
"CENTRAL AGUIAR";"12/04/2024 13:06:23";"12/04/2024 13:06:53";0
"CENTRAL AGUIAR";"12/04/2024 13:10:24";"12/04/2024 13:10:54";0
"CENTRAL AGUIAR";"12/04/2024 13:14:24";"12/04/2024 13:14:54";0
"CENTRAL AGUIAR";"12/04/2024 13:18:23";"12/04/2024 13:18:54";0
"CENTRAL AGUIAR";"12/04/2024 13:22:23";"12/04/2024 13:22:53";0
"CENTRAL AGUIAR";"12/04/2024 13:24:58";"12/04/2024 13:26:31";2
"CENTRAL AGUIAR";"12/04/2024 13:29:00";"12/04/2024 13:29:30";0
"CENTRAL AGUIAR";"12/04/2024 13:33:03";"12/04/2024 13:34:49";1
"CENTRAL AGUIAR";"12/04/2024 13:38:19";"12/04/2024 13:38:49";0
"CENTRAL AGUIAR";"12/04/2024 13:42:20";"12/04/2024 13:42:50";0
"CENTRAL AGUIAR";"12/04/2024 13:46:20";"12/04/2024 13:46:50";0
"CENTRAL AGUIAR";"12/04/2024 13:50:24";"12/04/2024 13:52:04";2
"CENTRAL AGUIAR";"12/04/2024 13:55:29";"12/04/2024 13:56:27";1
"CENTRAL AGUIAR";"12/04/2024 13:56:56";"12/04/2024 13:57:26";1
"CENTRAL AGUIAR";"12/04/2024 14:00:56";"12/04/2024 14:01:26";1
"CENTRAL AGUIAR";"12/04/2024 14:02:28";"12/04/2024 14:03:56";1
"CENTRAL AGUIAR";"12/04/2024 14:05:56";"12/04/2024 14:07:56";2
"CENTRAL AGUIAR";"12/04/2024 14:09:56";"12/04/2024 14:10:26";1
"CENTRAL AGUIAR";"12/04/2024 14:13:56";"12/04/2024 14:14:26";1
"CENTRAL AGUIAR";"12/04/2024 14:17:56";"12/04/2024 14:18:26";1
"CENTRAL AGUIAR";"12/04/2024 14:21:56";"12/04/2024 14:22:26";1
"CENTRAL AGUIAR";"12/04/2024 14:25:56";"12/04/2024 14:26:26";1
"CENTRAL AGUIAR";"12/04/2024 14:33:56";"12/04/2024 14:34:26";1
"CENTRAL AGUIAR";"12/04/2024 14:37:57";"12/04/2024 14:38:27";1
"CENTRAL AGUIAR";"12/04/2024 14:41:57";"12/04/2024 14:42:27";1
"CENTRAL AGUIAR";"12/04/2024 14:46:00";"12/04/2024 14:47:57";1
"CENTRAL AGUIAR";"12/04/2024 14:49:57";"12/04/2024 14:50:27";1
"CENTRAL AGUIAR";"12/04/2024 14:53:57";"12/04/2024 14:54:27";1
"CENTRAL AGUIAR";"12/04/2024 14:55:31";"12/04/2024 14:56:53";1
"CENTRAL AGUIAR";"12/04/2024 14:57:53";"12/04/2024 14:58:23";1
"CENTRAL AGUIAR";"12/04/2024 15:01:26";"12/04/2024 15:01:29";0